episode_id,map_seed,target_seed,observation_seed,resolution,action_depth,decision,x,y,target_x,target_y,observation,next_observation,next_x,next_y,selected_action,state_ms,policy_ms,action_ms,total_ms,cumulative_inference_ms,state_vfe,target_belief_entropy,selected_policy,selected_policy_posterior,selected_policy_efe,false_find,collision,success
map0-target1-obs0-g2-T3,0,1,0,2,3,3,2,3,15,3,"[2, 3, 0, 0, 0]","[3, 3, 0, 0, 0]",3,3,RIGHT,1.6744,47.8849,0.0626,49.621900000000004,202.2469,0.06805180026744358,1.1025062888271215,114,0.015635763788229635,-47.04874627202299,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,4,3,3,15,3,"[3, 3, 0, 0, 0]","[3, 4, 0, 0, 0]",3,4,UP,1.7139,47.2903,0.0661,49.0703,251.3172,0.061297252630337175,1.0989283671553878,72,0.01562529504673515,-47.05384243700937,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,5,3,4,15,3,"[3, 4, 0, 0, 0]","[3, 5, 0, 0, 0]",3,5,UP,1.98,49.2533,0.0691,51.3024,302.6196,0.06065463767731189,1.0985876027385395,62,0.015747633491069134,-47.04625462422691,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,6,3,5,15,3,"[3, 5, 0, 0, 0]","[3, 6, 0, 0, 0]",3,6,UP,2.0153,50.498,0.0971,52.6104,355.23,0.06061087862000495,1.0985614897045306,62,0.016333295367443282,-47.007951939304704,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,7,3,6,15,3,"[3, 6, 0, 0, 0]","[3, 7, 0, 0, 0]",3,7,UP,2.0333,47.5702,0.068,49.671499999999995,404.9015,0.06060828082829243,1.0985596609336283,62,0.018254844388225444,-46.88461297697686,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,8,3,7,15,3,"[3, 7, 0, 0, 0]","[3, 8, 0, 0, 0]",3,8,UP,1.7203,49.6378,0.07,51.4281,456.3296,0.11402919647452227,1.0980889291466744,62,0.02229834453098544,-46.63621063071941,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,9,3,8,15,3,"[3, 8, 0, 0, 0]","[3, 9, 0, 0, 0]",3,9,UP,1.8391,47.9419,0.067,49.848,506.17760000000004,0.21077024484372406,1.0925349382324945,62,0.02675271746965406,-46.327703045542755,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,10,3,9,15,3,"[3, 9, 0, 0, 0]","[3, 10, 0, 0, 0]",3,10,UP,1.7373,49.3079,0.0733,51.1185,557.2961,0.36117075940842847,1.0521594053092354,62,0.025819099321419185,-46.19316156293351,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,11,3,10,15,3,"[3, 10, 0, 0, 0]","[3, 11, 0, 0, 0]",3,11,UP,1.7681,47.9421,0.0697,49.7799,607.076,0.3618146999145752,0.9147032839280316,62,0.019561909963630802,-46.50691140003361,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,12,3,11,15,3,"[3, 11, 0, 0, 0]","[3, 12, 0, 0, 0]",3,12,UP,1.6952,47.5824,0.0667,49.3443,656.4203,0.1795424760402641,0.7593985973899297,64,0.01616637195456399,-46.917441672051666,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,13,3,12,15,3,"[3, 12, 0, 0, 0]","[3, 13, 0, 0, 0]",3,13,UP,1.7737,47.9777,0.0751,49.826499999999996,706.2468,0.08064810657482488,0.7029014578896937,72,0.015654361161014162,-47.0395170774719,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,14,3,13,15,3,"[3, 13, 0, 0, 0]","[3, 14, 0, 0, 0]",3,14,UP,1.6886,47.0465,0.0655,48.8006,755.0474,0.062469605771531135,0.694026775069637,114,0.01562591932985799,-47.053193707915035,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,15,3,14,15,3,"[3, 14, 0, 0, 0]","[4, 14, 0, 0, 0]",4,14,RIGHT,1.6804,47.4255,0.0628,49.1687,804.2161000000001,0.06073381297104743,0.6931605316369408,122,0.015624961411590784,-47.05416214838138,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,16,4,14,15,3,"[4, 14, 0, 0, 0]","[5, 14, 0, 0, 0]",5,14,RIGHT,2.0358,63.1639,0.1264,65.3261,869.5422000000001,0.06061551750322698,0.6930929479014464,124,0.015625065277754615,-47.05421156076453,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,17,5,14,15,3,"[5, 14, 0, 0, 0]","[6, 14, 0, 0, 0]",6,14,RIGHT,4.2435,83.9989,0.1095,88.3519,957.8941000000001,0.06060852082222351,0.6930884109065608,122,0.015873224999799172,-47.054204376136376,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,18,6,14,15,3,"[6, 14, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,RIGHT,1.695,48.6374,0.0697,50.4021,1008.2962000000001,0.0606081430917083,0.6930881248806016,111,0.017857445874003012,-47.05419558726532,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,19,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7468,48.5847,0.0668,50.3983,1058.6945,0.06246845485626175,0.6930945894473097,57,0.028571729762876325,-47.05419422803928,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,20,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7209,47.6478,0.0695,49.438199999999995,1108.1327,0.0626063917590088,0.6931011359050142,36,0.028571647423914912,-47.05419559549546,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,21,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6928,47.2598,0.069,49.0216,1157.1543000000001,0.06246610919140705,0.6931068369038903,57,0.02857172978271192,-47.054194227492935,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,22,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 1, 0, 0]",7,14,DOWN,1.6789,49.0399,0.0728,50.7916,1207.9459000000002,0.0626038716832825,0.6931125447125779,36,0.02857164743972899,-47.054195594531855,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,23,7,14,15,3,"[7, 14, 1, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.795,50.0649,0.0972,51.957100000000004,1259.9030000000002,11.645651454111679,0.6924441795638083,57,0.028571728929651534,-47.05419427513321,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,24,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8183,51.0802,0.0745,52.973,1312.8760000000002,0.06266029561397383,0.692468672857819,36,0.02857164674071223,-47.0541956387309,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,25,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.9107,49.7395,0.0697,51.719899999999996,1364.5959000000003,0.06251626124446101,0.6924910715104605,57,0.028571728985940712,-47.054194271988635,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,26,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7648,48.3215,0.0698,50.1561,1414.7520000000002,0.06265777872092397,0.6925147281066988,36,0.028571646787282773,-47.05419563578243,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,27,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,2.1886,51.0896,0.0714,53.349599999999995,1468.1016000000002,0.06251391949706,0.692536348201284,57,0.028571729040532505,-47.05419426893443,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,28,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7019,49.0767,0.0692,50.84780000000001,1518.9494000000002,0.06265526159981354,0.6925591678570351,36,0.02857164683242049,-47.054195632924646,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,29,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7016,48.059,0.0706,49.831199999999995,1568.7806000000003,0.0625115775406355,0.6925800091827027,57,0.028571729093425775,-47.05419426597562,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,30,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7151,47.5355,0.0728,49.3234,1618.1040000000003,0.06265274425816485,0.6926019916762063,36,0.028571646876125067,-47.054195630157864,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,31,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6636,47.482,0.0664,49.212,1667.3160000000003,0.06250923538272149,0.6926220540304591,57,0.028571729144620077,-47.05419426311223,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,32,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6933,47.4464,0.0696,49.2093,1716.5253000000002,0.06265022670411359,0.6926431991481188,36,0.028571646918395605,-47.05419562748213,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,33,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7726,46.9508,0.0666,48.79,1765.3153000000002,0.06250689303088941,0.6926624823360079,57,0.028571729194114992,-47.0541942603443,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,34,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7358,47.8774,0.0694,49.6826,1814.9979000000003,0.06264770894579894,0.692682789872343,36,0.028571646959231894,-47.05419562489747,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,35,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6991,47.8187,0.0652,49.583,1864.5809000000004,0.06250455049271249,0.6927012937064717,57,0.02857172924190947,-47.05419425767188,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,36,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,2.1328,47.1059,0.0655,49.3042,1913.8851000000004,0.062645190991363,0.6927207634641216,36,0.028571646998633314,-47.05419562240392,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,37,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7239,47.205,0.0654,48.994299999999996,1962.8794000000005,0.06250220777576743,0.6927384877646503,57,0.02857172928800325,-47.05419425509499,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,38,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7103,47.3062,0.0675,49.083999999999996,2011.9634000000005,0.06264267284895007,0.6927571195543785,36,0.02857164703659934,-47.05419562000151,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,39,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.677,47.468,0.0679,49.212900000000005,2061.1763000000005,0.06249986488763262,0.6927740641490279,57,0.028571729332395667,-47.05419425261367,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,40,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8522,48.0045,0.0759,49.9326,2111.1089000000006,0.06264015452670725,0.6927918577897261,36,0.02857164707312957,-47.05419561769027,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,41,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7187,47.6996,0.0707,49.489,2160.5979000000007,0.062497521835889046,0.6928080225137809,57,0.02857172937508578,-47.054194250227965,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,42,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7121,47.5995,0.0694,49.381,2209.9789000000005,0.06263763603278352,0.6928249778324733,36,0.028571647108223616,-47.054195615470235,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,43,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7874,47.5423,0.1149,49.444599999999994,2259.4235000000003,0.06249517862811888,0.6928403625287864,57,0.028571729416073346,-47.054194247937886,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,44,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7001,48.7286,0.0744,50.503099999999996,2309.9266000000002,0.06263511737533076,0.6928564793606333,36,0.028571647141880614,-47.054195613341435,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,45,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.8038,48.3016,0.0656,50.17100000000001,2360.0976,0.06249283527190765,0.6928710838796285,57,0.02857172945535789,-47.05419424574347,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,46,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7176,48.6399,0.0682,50.42569999999999,2410.5233,0.06263259856250221,0.6928863620679293,36,0.028571647174100316,-47.05419561130389,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,47,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,2.1734,49.6216,0.073,51.868,2462.3913,0.06249049177484169,0.6929001862676047,57,0.028571729492938694,-47.05419424364474,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,48,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,2.0042,47.6563,0.0766,49.7371,2512.1283999999996,0.06263007960245391,0.6929146256638021,36,0.02857164720488235,-47.054195609357635,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,49,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,2.0772,49.7834,0.0698,51.9304,2564.0588,0.06248814814451005,0.6929276694097335,57,0.028571729528815384,-47.05419424164173,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,0,1,1,15,3,"[1, 1, 0, 0, 0]","[1, 2, 0, 0, 0]",1,2,UP,5.309,1.8438,0.0595,7.2123,7.2123,0.282098493978716,3.155021423239835,2,0.2553891446237326,-15.594949960567092,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,1,1,2,15,3,"[1, 2, 0, 0, 0]","[1, 3, 0, 0, 0]",1,3,UP,5.3387,1.3002,0.0554,6.6943,13.906600000000001,0.1527501344563275,3.1023220010701276,2,0.2545071505323117,-15.630645583274616,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,2,1,3,15,3,"[1, 3, 0, 0, 0]","[1, 4, 0, 0, 0]",1,4,UP,5.0723,1.282,0.0473,6.4016,20.3082,0.13458779935624868,3.073772118565579,2,0.25671958363655484,-15.624971572004664,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,3,1,4,15,3,"[1, 4, 0, 0, 0]","[1, 5, 0, 0, 0]",1,5,UP,5.5403,1.3678,0.0529,6.961,27.269199999999998,0.1391396497921429,3.0477430026065138,2,0.2566811937915778,-15.622421489809696,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,4,1,5,15,3,"[1, 5, 0, 0, 0]","[1, 6, 0, 0, 0]",1,6,UP,5.2837,1.3032,0.0483,6.6352,33.904399999999995,0.12770619453435253,3.0155603186481272,2,0.25417630012293435,-15.638068328950611,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,5,1,6,15,3,"[1, 6, 0, 0, 0]","[1, 7, 0, 0, 0]",1,7,UP,5.3924,1.5128,0.0568,6.962000000000001,40.8664,0.12401696645873818,2.989785032822925,2,0.254673499226855,-15.638583192289396,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,6,1,7,15,3,"[1, 7, 0, 0, 0]","[1, 8, 0, 0, 0]",1,8,UP,5.3857,1.5833,0.0539,7.022899999999999,47.8893,0.131563057090435,2.9704139480929554,2,0.2572680534596718,-15.623349245583164,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,7,1,8,15,3,"[1, 8, 0, 0, 0]","[1, 9, 0, 0, 0]",1,9,UP,5.7403,1.4885,0.1059,7.334700000000001,55.224,0.144641676550725,2.9460853212763887,2,0.25736746227616286,-15.617579046825957,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,8,1,9,15,3,"[1, 9, 0, 0, 0]","[1, 10, 0, 0, 0]",1,10,UP,5.3668,1.3764,0.0491,6.7923,62.016299999999994,0.13477405863936764,2.9123647201888447,2,0.254733431782329,-15.633357520411689,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,9,1,10,15,3,"[1, 10, 0, 0, 0]","[1, 11, 0, 0, 0]",1,11,UP,5.3892,1.2995,0.0458,6.7345,68.7508,0.12852741433738285,2.8845910487430144,2,0.25520091114566645,-15.634133863390876,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,10,1,11,15,3,"[1, 11, 0, 0, 0]","[1, 12, 0, 0, 0]",1,12,UP,5.5668,1.3367,0.0453,6.948799999999999,75.6996,0.1408853305921445,2.8635511222375545,2,0.25802904886163086,-15.617182032928028,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,11,1,12,15,3,"[1, 12, 0, 0, 0]","[1, 13, 0, 0, 0]",1,13,UP,5.3364,1.3113,0.0462,6.6939,82.3935,0.1562294025403642,2.8367901948202086,2,0.2581689762505037,-15.61021569385135,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,12,1,13,15,3,"[1, 13, 0, 0, 0]","[1, 14, 0, 0, 0]",1,14,UP,5.4846,1.3523,0.0478,6.8847,89.2782,0.14541245815702675,2.799122591266157,2,0.2551493534101658,-15.627646134808158,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,13,1,14,15,3,"[1, 14, 0, 0, 0]","[2, 14, 0, 0, 0]",2,14,RIGHT,5.358,1.2991,0.0435,6.7006,95.97879999999999,0.12378010936778673,2.7673066245845845,4,0.2550740470518633,-15.63427595149466,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,14,2,14,15,3,"[2, 14, 0, 0, 0]","[2, 15, 0, 0, 0]",2,15,UP,5.0437,1.5138,0.0461,6.6036,102.58239999999999,0.11025231307843654,2.7407333749188876,2,0.25257596313328584,-15.652567361468984,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,15,2,15,15,3,"[2, 15, 0, 0, 0]","[3, 15, 0, 0, 0]",3,15,RIGHT,5.3614,1.3278,0.0479,6.7371,109.31949999999999,0.08465049550528751,2.717450190434625,4,0.25080311038151537,-15.673012466336186,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,16,3,15,15,3,"[3, 15, 0, 0, 0]","[4, 15, 0, 0, 0]",4,15,RIGHT,5.0747,1.2502,0.0444,6.3693,115.68879999999999,0.0742850639867038,2.7052179765543216,4,0.25060249945434276,-15.679451047923976,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,17,4,15,15,3,"[4, 15, 0, 0, 0]","[5, 15, 0, 0, 0]",5,15,RIGHT,5.2786,1.272,0.045,6.5956,122.28439999999999,0.08028238784121018,2.70124570594235,4,0.2510283091964107,-15.676515401969526,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,18,5,15,15,3,"[5, 15, 0, 0, 0]","[6, 15, 0, 0, 0]",6,15,RIGHT,5.0861,1.237,0.0424,6.3655,128.6499,0.0925574275887428,2.6984127172130137,4,0.25087380915348784,-15.673886238136136,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,19,6,15,15,3,"[6, 15, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,RIGHT,5.0359,2.3115,0.0731,7.4205000000000005,136.0704,0.09466799354551811,2.6947261265996367,4,0.25034906684522396,-15.67328846630223,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,20,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,UP,5.1758,1.2713,0.0466,6.4937,142.5641,0.096833301563346,2.689789983594204,2,0.33412565860123844,-15.673780826613202,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,21,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.0791,1.2453,0.0428,6.3672,148.9313,0.09141861977123776,2.684183656314414,2,0.3334577363405536,-15.675037782827854,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,22,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 1, 0, 0]",7,16,DOWN,5.9751,1.309,0.0464,7.330500000000001,156.2618,0.08792156650364075,2.6781738017903205,1,0.33386958180493653,-15.675779446405647,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,23,7,16,15,3,"[7, 16, 1, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.6214,1.8062,0.0765,7.5041,163.7659,10.095643513585843,2.582905754227567,2,0.33374225220716297,-15.659260505529833,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,24,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.785,1.5614,0.0607,7.4071,171.173,0.17813300549109637,2.612456665200987,1,0.3345251127407017,-15.659524832324232,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,25,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.5659,1.3989,0.0529,7.0177000000000005,178.1907,0.16936582592907587,2.637404266994879,2,0.333710997003553,-15.660982300044788,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,26,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.9721,1.4265,0.0535,7.4521,185.6428,0.1583764121841033,2.657489470070918,1,0.33450881145211425,-15.661539312545534,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,27,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.3966,1.3095,0.0464,6.7525,192.3953,0.15051491076071094,2.673497094177487,2,0.33367101192125564,-15.663188099258686,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,28,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.269,1.4866,0.0495,6.8051,199.2004,0.14100211841550708,2.685478258683601,1,0.3344463080922313,-15.663947904111367,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,29,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.4273,1.3245,0.0464,6.7982,205.9986,0.13413198864873332,2.694088270022176,2,0.3336256466857204,-15.665673428325242,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,30,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.3368,1.3739,0.0452,6.7559000000000005,212.7545,0.1260740899909722,2.699587988142055,1,0.334351489902309,-15.666544675941571,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,31,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.3478,1.3485,0.0492,6.745500000000001,219.5,0.12019874234894802,2.7024747101871163,2,0.3335781901347539,-15.668246092767607,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,32,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.2271,1.3014,0.0442,6.5727,226.0727,0.11350201304397835,2.703128195854575,1,0.33423803722811407,-15.6691490925369,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,33,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.2577,1.3784,0.0469,6.683,232.7557,0.10856519738542639,2.70188324720449,2,0.33353146132251604,-15.67074923215218,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,34,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.4042,1.3046,0.046,6.7548,239.51049999999998,0.10309120862949044,2.699168013766945,1,0.33411771674398827,-15.67162308269966,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,35,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.3091,1.4705,0.0699,6.8495,246.35999999999999,0.09900015276395344,2.6951693771841136,2,0.3334875843340756,-15.673071515416453,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,36,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.5387,1.3303,0.0467,6.915700000000001,253.27569999999997,0.09458980525787276,2.6903156769852172,1,0.3339995140542565,-15.67387574125418,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,37,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.2891,1.2855,0.045,6.6196,259.89529999999996,0.09123471767959274,2.684671851739822,2,0.3334479348083496,-15.675146655881436,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,38,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.5235,1.2865,0.0456,6.855600000000001,266.75089999999994,0.0877263771653412,2.6786374245709363,1,0.3338894866902398,-15.675859059894803,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,39,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.1171,1.2554,0.043,6.4155,273.16639999999995,0.08499468457316586,2.6721855261841734,2,0.3334132112185365,-15.676946257311636,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,40,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.7566,1.9291,0.0655,7.7512,280.91759999999994,0.08223606719811438,2.6656721006538375,1,0.33379109686900876,-15.677558895699606,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,41,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.7314,1.3858,0.056,7.1732,288.09079999999994,0.08002150043773831,2.659007508705109,2,0.33338357475154695,-15.678469911389332,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,42,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.3178,1.3076,0.047,6.6724,294.7631999999999,0.07787625083044664,2.6524988103268545,1,0.3337057770595447,-15.678984686338488,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,43,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.8214,1.4273,0.0553,7.303999999999999,302.0671999999999,0.07608375938914821,2.646018541910822,2,0.33335880949110597,-15.679735377080323,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,44,7,17,15,3,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.603,1.318,0.0496,6.970599999999999,309.0377999999999,0.07443412409392001,2.639825254150991,1,0.33363353884537444,-15.680160145897428,False,False,False
map0-target1-obs0-g5-T1,0,1,0,5,1,45,7,16,15,3,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.2323,1.2855,0.048,6.5658,315.6035999999999,0.07298182427147143,2.6337733448538287,2,0.33333847006073675,-15.680770391928206,False,False,False
